Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22
ZNF337	0.112236315	-0.808741585	-0.024234828	1.107698192	0.310253158	1.554325069	1.265965391	0.297149698	0.842469728	-0.944780859	-0.235712108	-0.493824887	0.147833112	-0.178158841	-0.240995564	-0.876275465	0.151028949	-0.855343162	-1.172258375	1.548219634	-0.803769694	-0.966531059
ZNF34	-0.729874721	-0.168407378	-0.167392834	1.043664841	-0.154438576	0.637318507	2.554926875	0.225917342	-0.536374814	0.504817335	0.714645038	-1.209952232	-1.373710452	0.948493556	-0.972206325	-0.419021713	-0.589273435	-0.820159608	2.627580392	0.014561032	-1.087468906	1.784890657
ZNF346	1.467322799	-0.545836905	-0.845709623	-0.474508845	-0.258519405	0.131501336	2.59422603	-0.482857078	-1.290481779	-0.072887305	0.253035624	-1.443544234	0.962022921	0.613602641	-0.415056078	0.033803589	0.440172442	0.453543172	-1.023976446	-0.064809836	0.463326131	-2.510723938
ZNF35	-0.554110077	-0.767678732	1.372526276	-0.080738679	-0.20478485	0.556497213	-0.233115172	1.339503623	-0.154068848	-0.174596778	-0.554110077	0.219467879	-0.322630771	0.24275091	-0.391660194	-0.544667564	-0.215703795	-1.046794294	1.675620281	0.917406654	-3.171431216	1.980110249
ZNF350	0.246872681	0.673238545	1.52163802	-0.910023789	0.810526744	-0.877638177	1.068645862	1.191476791	0.10740398	-0.283560637	-1.588116272	-0.970064873	-0.637388342	0.401714127	1.166238764	1.094190827	2.057723033	0.952967382	-1.245467315	-1.168437207	0.574977679	-0.710127545
ZNF354A	-0.434706309	-0.592395896	-0.146614818	0.266986746	-0.281878399	1.22426561	3.322042373	0.724669432	-0.103927836	0.315525391	-0.402697939	-0.005490497	0.045255134	1.253768801	-0.202428301	0.414166665	0.219656874	-1.754007567	-1.678549948	-0.145346658	-0.761768644	0.424673389
ZNF354B	0.726653033	0.19252316	-0.349047529	0.918482076	0.33422251	1.046613507	0.495716294	-0.963658234	1.467094151	-0.922982818	0.386569002	1.008771206	-1.596574607	0.446442415	0.067603494	0.225348941	0.922778094	-0.838745371	-2.109173246	-0.702974305	0.77058185	0.184406066
ZNF367	-0.630801905	1.168258994	-0.20868685	-1.153524595	1.998785271	0.003297395	-1.617328192	-1.148400451	-0.200478091	-0.242190403	-1.805602798	-0.163796215	1.144858187	-0.506400679	-2.233730915	-0.172460055	-0.62003299	0.777844023	1.536817066	0.967314125	-0.340789479	0.608830419
ZNF385B	-0.238773968	0.133397499	-0.116404799	-0.175932279	1.084358998	0.497885385	2.896052918	0.278115805	0.400031912	0.69742566	0.003854686	-0.292462154	0.629407641	1.18019536	2.82E-04	-0.36618609	-0.382348316	0.10343913	-0.431563361	0.649580658	0.545111954	-2.737479264
ZNF398	-0.105955321	0.750232795	0.476081144	-0.167478792	1.394184961	0.378488725	0.993277383	0.518494329	-0.059512473	-0.799728107	-0.908422293	0.458495242	-0.029767316	1.126554218	-0.496347819	0.322467645	1.484551296	0.356656931	-0.718640364	0.442221073	-1.755992747	0.519916589
ZNF407	-0.449709588	0.746547692	-0.587303759	-0.345347808	1.119966579	0.284394855	2.045533365	1.026285508	0.339987379	-1.314781455	-0.408091869	-0.789174265	0.826482565	0.461489148	-0.642183393	1.090799329	1.458091576	1.961646908	1.150730289	-0.802688707	0.868632227	0.180149487
ZNF415	-0.740494733	-0.352190029	0.230011814	0.887572102	1.028768151	0.676662495	3.426349828	1.035812026	0.076941128	-0.024477631	-0.136839776	-0.976058671	-1.631824953	0.941586581	1.859266353	0.708922861	0.712997881	0.840683671	-0.828781182	0.319412413	0.516948379	-0.496763397
ZNF416	2.233342567	0.390288076	-0.490016888	-0.162915239	-0.726329111	-0.969208314	2.073025321	0.719997499	-0.458000629	-0.694625547	0.596176606	-0.453670319	-0.381635613	0.89247201	0.026992288	0.350224364	0.599912977	-0.072383185	-1.686281309	0.507739375	-1.0322692	-1.75151572
ZNF417	0.024735542	0.356455243	1.02323119	-0.957829905	-0.112419122	-0.549140921	0.606359062	-1.157850784	0.757681627	-0.0829784	1.224113536	0.32013431	-1.784726764	-0.523912142	-1.162929188	0.128587915	-0.109896032	-1.097993966	-0.515479951	-0.847802203	-0.230434352	0.001813455
ZNF43	-1.09653521	0.130914751	-0.559451424	-0.336430787	0.052222207	1.579204037	0.072257931	-0.608304026	0.651914584	-0.671577803	0.060618397	0.736740022	1.88926198	0.560265787	1.476447072	0.83942688	1.666817989	1.268382852	0.422208206	-2.054081925	-0.024281897	-1.480598575
ZNF430	0.164659252	0.408703011	-0.787172061	0.728970138	-0.051693633	1.318604384	-0.038850582	0.143497821	0.741195973	0.784078169	1.157641533	-2.132865605	0.108186589	-1.005570126	-0.952480854	0.134006235	0.217908553	-0.55813443	1.494148634	-0.007117752	-0.082254347	-0.153892353
ZNF439	-1.140933876	-0.178701521	1.631607943	-0.809821327	0.341390677	0.756919116	-0.787554513	0.37247067	0.313212792	-0.531316647	-1.389698538	0.217599779	0.31444907	-0.861763893	0.558674838	1.429646901	2.28E-04	0.243058586	-0.869732734	-1.324808747	0.718142509	-1.08629941
ZNF440	-1.613067551	0.372575783	1.978362361	-0.224156893	1.548825306	0.313361807	-2.543308589	-0.090277655	1.102560457	-0.546921981	-0.860463324	0.700337028	1.020123222	0.912223979	1.086784172	2.342697953	0.893311439	1.233576255	0.891587258	0.102453694	-0.97492844	0.734045086
ZNF443	-2.194298273	-0.305608074	0.455944031	-0.627608606	0.916452571	-0.814136429	-1.728687084	-1.530474315	-0.355239768	-0.307794336	-0.88024205	-0.462701633	0.560496013	-0.448848398	0.012719032	0.045744225	0.964529847	-0.212584295	0.228288218	0.299676477	-1.004191185	1.539174183
ZNF444	0.597843123	-1.902140418	-0.500987581	2.096267986	-0.351307722	-0.270427239	-0.59563057	0.875125031	-0.162075251	-0.359430163	0.535670068	0.035898621	1.152648057	-0.590977371	-0.986188212	-2.254097154	-1.418354669	-1.200089281	-0.318718012	0.402181953	-1.19570257	-0.227436686
ZNF449	0.75643758	-1.424548933	0.397145104	-0.44404833	-0.439529925	0.246116617	3.30191747	1.078688371	-0.012953668	-1.432369722	-0.523573024	-0.032800855	0.543395637	1.09706066	-0.436063893	0.284613136	0.336781315	-1.259841369	1.83478858	1.513776794	0.801285211	8.27E-04
ZNF451	-0.321190366	0.812013894	-0.109799653	-0.575600616	1.413115471	0.556322566	-0.724571602	-0.125045263	-0.064231313	-2.978670745	-1.06872092	0.41078157	0.114042245	-0.084537178	-0.91501164	-0.216393001	1.476047139	0.40631486	1.231487542	-0.228636732	-0.768146919	0.676047615
ZNF468	-2.580567429	0.857483299	0.726646044	-1.337509504	1.232231152	-0.54395706	-0.849998017	-1.367044396	-0.117147838	-0.194337017	-1.547354259	-0.56838262	0.906576253	-0.557133554	-0.394288102	0.628579747	0.357203171	1.201231486	1.325498169	0.136810566	-0.916426533	1.791478411
ZNF469	1.639407961	-1.201530051	-0.997881808	1.33967808	-0.405746401	0.82040812	-0.931469525	0.586887239	0.299592554	-0.456127705	0.176209308	-0.860971575	-0.118559448	1.056048629	-0.876732052	-1.014915738	-1.857095275	-2.131071717	0.17895282	0.876376623	1.659642752	0.310917569
ZNF470	0.17556414	1.89117888	-0.495797999	0.21114028	-0.325982238	0.72716893	1.188289094	0.516154769	-0.598911375	0.068407871	-0.180758769	-0.4417184	-0.472403662	0.725710562	0.782607855	-0.447686187	-0.369205421	-0.321584856	-1.188964578	2.541813921	0.095022007	-0.472884654
ZNF471	0.509642133	1.173126665	0.32725479	0.706766513	-0.905646585	0.32676009	5.194073879	0.980190591	-0.106991372	-0.613270242	1.178675273	-0.517668766	-2.825107476	0.499323642	0.891962515	0.719694281	1.066597235	-0.419620326	-1.43135125	-0.620864405	0.544248927	-0.481318669
ZNF485	-0.442409251	-0.845875086	0.506270947	0.296984086	-0.761943355	0.24440439	-1.255369768	0.080976678	0.478355836	-0.123687506	-1.078631152	-0.782410606	-0.612900882	-1.283940339	-0.29079291	-1.186608478	-0.313255455	-0.456813559	2.217825187	0.045879845	-1.024558922	0.06301667
ZNF500	-0.65310934	0.677486836	-1.597454168	1.390734625	-1.053338545	-1.977305618	1.889508181	0.944521735	-0.030299796	-0.873015764	-0.180444877	0.529721347	-0.533597056	-1.076556064	-0.024010693	-1.908050925	0.19756761	-0.873365333	-1.717801027	1.300818356	-2.138384901	-1.318000753
ZNF502	1.506671328	-1.541486993	-0.087107606	1.597506196	-0.20015919	0.265211603	0.567144545	0.723124599	0.264116736	-0.94222398	0.354722609	0.316940539	-1.201625968	-0.001049449	0.095878742	-0.679876117	-0.478191046	-1.600496064	-0.991258411	0.651011914	-0.491626266	-0.292649855
ZNF503	-0.04654591	-0.294069975	-0.035247773	1.108873287	0.546925239	0.847666684	2.000265643	1.014931999	-1.791957367	-0.101418526	-0.108741527	-0.421212247	1.896842991	-0.487216645	-1.190860963	-0.598349139	-0.980536435	-0.949612397	1.17043648	0.871616468	0.646199301	1.137843665
ZNF507	-1.563098882	0.303518472	1.033411405	-0.129971935	1.178315175	-1.497564557	1.001796825	0.263050244	-0.911712466	-0.981675185	0.280480415	0.148894189	-0.5328423	-0.498078094	-1.121325024	-0.118604908	0.428450369	0.915231134	0.53768844	1.054275325	-1.641245384	0.311610734
ZNF511	0.805422105	-0.180172908	-1.257492891	-0.41965302	-0.108898519	-0.736553127	0.460443107	-1.505423309	-0.770101338	0.934904583	-0.734711958	0.351637278	2.324653574	-0.799068504	-1.171203658	-1.0987364	-0.468575833	-0.183289403	0.947460546	1.497211223	-0.707176282	0.117284384
ZNF513	-2.061143265	0.039098057	0.442937415	0.31058501	0.206607848	-0.133167111	-1.630702727	0.191272814	0.662260767	0.831283113	0.715021518	1.444929043	-1.283128509	-0.429881011	-0.899570289	-0.513273298	0.301667389	-0.033925708	-2.281775428	-2.323445803	0.899596941	-0.197511104
ZNF514	-1.310953253	-0.855243006	-0.641644354	-0.752932379	-1.11072028	0.087925417	1.220426359	-0.00998276	-0.18591411	0.518596808	-0.610345202	-1.410668568	-1.347593074	-0.443070653	-1.161685643	-0.112383817	-0.451275647	-0.428386943	-0.63778718	0.731716285	-0.783700897	0.579793858
ZNF526	-0.431360145	-0.107581716	-0.362183875	-0.915947109	-1.766261736	-1.044094566	0.064658314	-0.606901475	-1.03596135	2.813313866	0.016925067	-0.503058116	0.334344071	1.060781036	-0.490303708	-0.952191345	-0.122893159	-0.388958585	-0.451395564	0.234894512	-1.121896725	0.359561341
ZNF529	-1.225225688	0.324610638	0.358533242	0.553962965	0.993165411	1.492367667	1.322497654	0.91730942	-0.210421462	-1.102890137	-1.323176313	-1.313753333	-2.837338056	0.467407941	0.318023398	-0.052000196	0.61100569	0.161158716	-0.794623894	0.871109553	-0.318264763	0.423182717
ZNF536	-0.096032494	0.936757462	0.133411954	2.571481089	2.030592553	0.057749392	1.232544192	1.457212653	-0.626073966	-0.478520041	2.542207003	0.355124231	-0.110130127	0.913409553	1.074235591	0.256482047	1.775166564	0.989336404	-0.415136022	0.195580664	0.869928425	-2.129849717
ZNF540	1.260175555	-1.551742419	-0.033371988	3.167047422	0.422878053	-0.096598542	-0.841671643	-0.317049543	-0.465148316	-0.197369287	0.818866751	0.212733965	-0.260115539	-0.195444672	0.443388137	0.939428436	1.075576369	0.495449475	0.073123546	-0.222529127	0.22097103	-0.614753193
ZNF542P	0.313507436	-0.423013704	-0.255255162	-0.19839964	0.313507436	1.615195599	3.866122275	1.714191131	0.442650871	-0.646360155	0.567237415	-0.596585278	-0.865178397	0.075298311	-0.0233078	-0.053612978	0.075298311	-0.027664667	0.546096569	-0.943170168	0.382421771	-0.102036672
ZNF544	0.052115353	-1.714122327	-0.809192049	-0.073618654	0.296529941	0.006188483	-0.480239688	0.756441044	0.225155315	-0.08399921	1.093415965	0.433140395	0.816099033	-0.209368416	-0.353207569	-0.543278735	-0.385000041	-0.664800738	0.358081336	-0.796499581	-0.741697944	0.650274953
ZNF546	2.806509538	-0.09956686	0.909054977	0.197790914	-0.8687062	0.622427587	0.612073439	-1.241930577	-0.584635967	-0.377006495	0.908796763	-0.582055662	-1.138590221	1.268489306	1.726180062	1.324633585	-1.016041596	-0.660636173	-0.582704361	0.010232797	-0.323270172	-2.074667811
ZNF550	0.799605752	-0.079618159	-0.60275174	0.420674864	-0.145896424	0.618597481	1.192027524	-0.337260488	-0.280780651	-0.97106184	-0.757175488	-1.841251367	-1.307146879	-0.420340442	0.351561776	0.171738739	0.150653305	-0.052024019	-1.663709506	1.181367995	0.060870592	-0.440481954
ZNF555	1.097521525	-0.478574838	0.52497586	-0.686547275	-0.182807749	0.026647043	1.207623292	-0.487221007	-0.56284793	0.64727505	0.228412595	-2.432224265	-0.937680777	-0.018302099	1.024757952	-0.801387932	0.756522842	-0.91694499	0.679099167	-0.178360982	-0.094622689	1.711077278
ZNF558	-2.415907138	0.471444972	-1.062906289	1.370920905	-0.087301564	-0.245663176	-0.858941246	-0.474879996	0.790184985	-0.956202736	-0.191021608	-1.236765698	0.695506375	-0.103859416	-0.274125095	-0.274063649	-0.207326111	-0.085121902	0.853974312	1.007295025	-0.440181805	0.069330363
ZNF565	-1.494883545	-0.750539675	-0.140223516	0.255307562	-0.116036176	0.779387735	2.082267781	0.833754904	-0.604193698	-0.377418486	-1.384051064	-0.433501615	-0.677110558	0.713228159	-0.216371183	0.190756143	0.263954177	-0.981525654	-0.484325387	1.904516969	-1.221767366	1.158781578
ZNF566	-0.731876064	0.193656748	0.916081307	-1.742450951	-0.671493004	0.651650037	1.534521485	1.159980023	0.266596043	-0.221478297	-0.950542579	-0.398178085	-0.86348801	-0.239644985	-1.011185455	0.650747103	0.840837254	-0.82297204	-1.763665567	-0.150670774	-1.311096188	0.805872011
ZNF567	-0.239794854	1.728682851	-0.14616789	0.169130793	1.459777601	0.582464036	0.742670037	-0.511851006	0.468194705	-0.982070336	-0.312894909	-0.89687921	0.024170073	1.101827748	-0.435846376	-0.010236043	0.252932979	-0.249402666	1.680906287	0.634498293	-0.390903507	0.055126382
ZNF571	0.084610046	0.513477317	-0.27946378	1.13655841	0.580430448	1.952307767	1.560097453	1.132838423	-0.625252178	-0.313572559	-0.410035901	-1.032710823	0.761224645	1.156346853	0.202717789	2.076303587	0.999806675	-1.182699791	-0.106679923	0.595515404	-0.628690941	0.197239534
ZNF571-AS1	1.022559441	0.143768996	2.520312089	-0.524554421	-0.773190768	-0.310389669	-1.128447706	-0.542925867	0.378814034	-1.064072149	-0.126303229	-0.111273719	-0.39039702	2.702266917	1.85723495	1.135059508	0.803450717	-1.023197606	-0.468480105	-0.921169016	0.4461583	-1.552697125
ZNF572	2.314155139	-1.454803969	-0.445608842	-0.986792895	0.455561215	-0.468782941	-0.730534211	-0.172407459	-0.513065536	-0.717772075	-0.141882958	0.092962186	0.297332313	0.855374083	1.73464599	0.53304367	-0.823262089	-0.709400099	-1.355302243	0.652714773	0.395931441	0.313528594
ZNF574	0.192244291	-1.853058941	-0.078656347	0.839459474	-1.317333665	0.469078018	0.079173455	-0.086946665	0.090558333	0.827794897	1.356779971	-0.160703422	-1.67462064	-1.624940607	-0.324727268	-1.435035531	-1.322806916	-1.389462519	-1.261258663	0.246436519	-2.707296683	0.351265352
ZNF575	-1.798748022	-0.34396254	0.788085978	-0.713056962	0.589276486	-0.162615944	-1.189748996	-1.146078809	-0.937265384	0.13564562	-0.363349799	0.646742725	-0.848983702	0.29165209	1.017772413	1.134624596	-0.205091645	2.311794807	-0.107980914	-2.111361942	1.199917761	-0.961637505
ZNF581	1.781598021	0.159390881	-1.690812228	-0.575117995	-1.544384954	0.222191868	-0.791740511	0.272833419	-0.220018449	1.265061362	0.358620207	-1.14098797	0.738034181	-0.226345352	-0.728494868	-1.642648355	-1.266701097	-0.733697634	-2.701419722	0.792811702	-1.441717068	0.586296412
ZNF582	0.81080502	0.327766859	0.859915404	-0.023300519	-1.402794715	-0.374148196	0.969972717	-1.331575452	0.030834529	-0.238210545	1.831470168	0.060409615	-0.32393836	0.569085571	1.417557547	0.505621788	1.498794279	-0.638595554	-0.361299694	-0.308417217	0.74701865	-0.655680123
ZNF584	1.99357401	-1.695316092	-1.165339701	0.544056032	0.168143102	0.13552432	0.28087669	-0.008841217	0.513774491	0.041030344	5.37E-04	-1.125191123	1.403877369	-0.354987006	-1.631361498	-1.524498341	-1.35831331	-0.992777884	-0.078686984	0.783943997	-0.303196145	1.858184417
ZNF593	1.159623007	-0.297479948	-0.550304302	-2.369829495	0.202803883	-0.602440601	-1.121496808	-0.414185763	0.360090874	0.603205457	-0.975178301	0.81595613	1.440332159	0.070879378	-1.719159891	-1.564362864	-0.767775232	-1.031247654	-1.561796033	1.380819353	-2.141475784	1.697891546
ZNF597	2.344614173	0.703119403	-0.555398267	0.108355956	0.365127533	0.473298469	-0.551737472	0.064908101	0.199910253	-0.317176578	-0.828605808	-0.754082289	0.081515706	0.114733273	-0.442253087	0.837728124	0.226063423	-0.383090961	0.561416515	1.076984137	-1.056700448	-2.591899411
ZNF598	-1.38703592	-1.626012347	-1.058197434	-1.276670335	-0.465272818	-0.430426911	-1.630276387	-0.307839827	0.053376191	1.676118686	0.774761	0.694641711	0.643291069	-0.734082809	-2.081428196	-0.870165841	-0.926531989	-0.908511872	0.382431156	2.603407884	-1.223138272	0.898935738
ZNF607	-0.978897815	0.908625133	-0.251401687	-1.178947339	-0.713641284	-0.954089319	1.94119995	0.011298074	-1.080782755	-0.672671386	-1.876879059	-0.472936524	0.862391984	-0.862935386	-0.60226604	0.260327268	-0.124033954	0.156736405	-1.615609112	0.866430175	-1.928172865	-1.046987976
ZNF608	-1.514591834	0.972237024	0.345976525	0.510286724	-0.26091014	-0.026279561	0.355319064	0.501262653	-0.124283449	0.216084392	-0.735976002	0.159937083	0.345708616	0.404301709	0.573101127	-0.067264801	0.551036544	1.412640911	-0.370645248	1.681079293	-1.245055635	-1.697503793
ZNF616	0.078397759	-0.685051802	0.393062369	0.191129183	0.145760863	1.379141185	-0.286869848	-0.800765212	0.341344592	-0.830403854	-0.776022118	-0.556895087	0.390094322	-0.789998593	-0.173429412	1.557728275	-0.521505127	0.018303575	0.332128035	-1.825345347	-1.605280681	-0.108793363
ZNF621	-0.316408832	-0.030590959	0.560279254	-0.777258261	0.634049863	-0.069334105	1.817147849	0.103092934	1.346151476	-1.199235429	-0.28303461	-0.328016599	-0.390148394	-0.579502228	-0.092428971	-0.006639374	0.393060713	-0.558882023	0.281228768	2.43555755	-0.028283901	0.223188502
ZNF623	-0.949511668	0.094006878	-0.800568132	-0.502818327	0.464867893	-0.4732731	1.026671347	-0.360588341	-0.477421497	-1.173135895	-1.650816013	-0.824969779	-0.31894221	-0.337094991	-0.620597537	-0.216883466	-0.15221147	0.491637813	3.66041419	1.554223106	-0.946375707	0.257399399
ZNF626	0.219598706	-2.109430856	-0.832177524	1.045976249	0.503458286	1.186200818	0.874609256	0.186213131	0.212139356	-0.136925151	-0.321315079	1.502233939	-0.427881655	1.237099573	0.526762996	-1.322973578	1.250089912	0.753213358	-0.568687889	-1.495714646	1.51120911	-0.382270012
ZNF627	-2.694836611	1.082950682	0.131852732	-1.043587805	0.876352994	0.187663187	1.155677569	0.038622748	0.420714763	-0.593786027	-0.024953561	-0.993148442	0.842803786	-0.253767978	-0.666242217	0.416239638	0.159006467	0.095293394	1.357316294	1.285830561	-0.954209876	-0.145249837
ZNF629	-0.203446293	0.450552082	-0.969276059	-1.847699736	0.337809982	-0.174737901	-0.547888522	0.147830696	-1.611075072	-0.019832234	-0.669165925	0.742245681	0.434438757	-0.516322655	-0.803589022	-0.471552949	-0.383180014	-0.461633874	-1.077230642	1.347779057	-1.031718668	-0.551684428
ZNF639	-0.148470837	0.722594914	-0.03578969	-1.221399496	0.704827482	0.677777101	2.646023789	0.898710004	0.268063273	-0.831395797	-1.576140135	-1.348143291	1.738801808	0.092858915	-0.980032558	0.426052211	0.419565148	0.626813902	1.099978885	1.644628237	-0.52454891	1.086532059
ZNF641	-0.533482276	-0.851303042	-0.030280726	-0.017790372	0.130290845	1.689161517	2.208828443	2.029769133	0.348389083	-1.243870328	-0.016494009	-1.060126638	0.025995246	0.552358654	-0.563770539	0.91305793	0.651126359	-0.615643709	-0.067914488	-2.264005065	1.191893893	-1.013253852
ZNF646	1.511394094	-1.644393832	0.117825814	1.652975004	-1.543885948	-0.123812461	-0.890956772	0.243964718	0.116432004	0.491221318	0.272792433	-0.216993681	-1.365028475	-1.348672687	-1.031319121	-1.79609267	-0.797824335	-2.152018361	-1.19830889	0.67163073	-1.946685215	0.7621872
