Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39
ASAP2	-1.784947865	-0.54342094	-0.329223964	-1.298858054	0.088467768	0.407245762	0.49101685	1.259962278	1.608408929	-0.275395542	0.265608962	-0.008223195	1.509713566	-0.098354387	0.292071684	-0.69237086	0.606595335	0.582497441	0.029894764	0.224391625	1.250102309	-0.047764621	0.754328668	-0.479472623	2.104270715	-2.233853894	-0.053813089	0.666675629	0.971807891	-0.306451134	-0.755937379	0.580870386	0.556458645	-1.655691503	-3.111078209	-0.640236561	0.059823218	0.571997017	-0.903674243
ASAP3	-0.213897918	-0.20374367	-0.893017987	1.100046084	0.061502989	0.509931905	0.196911414	0.206710467	1.1386666	0.626542551	2.227431987	0.063285508	1.179220911	0.137769035	0.157030565	-1.76241154	-0.106433687	0.708458869	-1.0787102	-0.664878463	-1.28974654	-1.536289747	1.414023357	-0.462236962	0.99162443	-0.433406831	-0.713971389	-0.720748132	-1.158704616	-0.685922956	-0.492474844	-0.409280939	-0.671790213	-0.284079892	-0.925277943	-1.216440521	-0.199633684	-2.241704224	0.05267453
ASB2	0.190502602	0.316591437	-0.023351625	1.323980969	0.103510301	0.096794298	0.020238579	-0.884774663	-1.044856	0.465825629	0.446183557	0.080808044	-2.01573593	0.042166628	0.133169158	-0.245453721	-0.206994953	-0.464159073	-1.067630037	-0.992577168	-0.417161073	-0.39468968	-1.378184026	-2.055315367	-1.992398232	-0.268935732	-1.330611656	-0.761472751	-0.666457128	-0.505849381	-0.834731534	-0.091720998	-1.709827789	0.325962586	-0.188975751	-0.358140464	0.293096811	-0.555681073	0.280490096
ASB3	-1.063113056	-0.986566417	-0.330338409	-0.764579563	-0.15390047	-0.835463623	-0.693158389	-1.286513883	0.452194692	-0.637525074	-0.419471334	-0.493797259	-0.66507413	-0.858488671	0.103181234	-0.439855895	0.292563281	-0.7599359	1.490067292	1.102491011	0.3419508	-0.135901638	-0.752739032	1.683661129	1.984616774	2.10413152	-0.909500989	1.041864648	-0.290812113	-0.626069476	-1.170019467	-0.060502978	-0.432350353	1.476115791	2.74182717	0.202507304	0.895291037	2.205342369	-0.368626097
ASB5	0.148997588	0.012102758	-0.312199477	0.393050609	-0.441291355	-0.024094658	-0.542804747	-0.24151197	-0.418161691	-0.500696184	-0.222796257	-0.345616693	0.026538281	-0.494445475	-0.36430102	-0.293440457	-0.531706677	-0.594190892	-0.531706677	-0.097038942	0.144676247	0.304210518	-0.3646053	-0.552846753	-0.48538225	0.425779873	-0.427171594	0.153624585	-0.499536089	-0.386635134	-0.641693832	-0.318937313	-0.410705646	-0.290826801	-0.381296871	2.510946834	-0.08836402	-0.70489448	-0.866234084
ASB8	-0.317386093	1.299802847	1.093315915	-0.861473449	0.944442616	-1.414238455	0.683559639	1.39509188	-0.940540823	0.541603489	0.403519174	1.137041516	-1.017374272	-0.649280631	0.801783619	1.331512568	-1.590356564	-1.225259143	0.608298604	-1.714928308	0.541603489	-1.449223806	-3.003465999	-0.383998594	1.478558346	-0.392867951	-0.40314732	1.198486341	-1.028277408	-0.641065604	0.234750433	1.148829235	-0.308389734	0.275360359	-0.398653599	0.661652599	0.510179975	0.03606196	-0.483346416
ASB9	-0.982989767	-0.760768081	0.378803095	-0.480607749	-0.321167899	0.459488611	1.350742689	-0.515698548	-0.144010829	-0.998808994	-0.976629174	-0.313592857	-0.911947395	0.791964914	1.29872108	0.345863506	0.84112902	1.365508839	-0.544775315	-0.322128554	-1.182202596	0.214003194	-0.97954174	-0.267960118	-0.868121538	3.379274387	2.200006968	0.62595465	-0.484783127	1.37523373	0.243653173	0.731497822	-0.214219159	0.383962547	0.511051886	0.36052284	0.76072865	1.417216307	-0.691006242
ASCC1	-0.240374773	-1.032933099	1.539207612	-2.333415339	-0.125884182	-0.088681225	-0.643372961	-0.105997875	0.221983489	-0.299607813	-0.934567561	0.424990797	1.336368495	-0.154228788	0.436847792	-0.614525354	-0.414191678	3.05E-04	1.494331616	0.467057011	1.574810289	-1.538047424	-2.465047798	-0.122736504	0.322738127	2.508692478	0.388340609	1.358042277	0.443761995	0.041950141	0.593151748	0.51861839	-1.091887996	-2.781380869	-1.257023394	0.466519887	-0.692814686	-0.979116293	0.840010841
ASCC3	-0.318281446	-0.109351568	0.380309987	-1.922116972	1.17596218	0.11263267	-0.005763034	1.531252009	0.399922344	0.935176353	0.444077266	1.212249901	0.428923728	1.150947394	0.512440234	1.367848693	0.986327572	1.136495746	0.206314888	0.562831942	-0.445773968	-0.461799548	-2.79420496	-0.678201602	0.897842035	0.107899463	0.178751794	1.286082753	1.469609559	-0.357529244	-0.055376867	-0.407643472	-0.164896641	-2.786258719	-3.282402484	0.557306007	-0.619869873	0.812283154	-0.140305445
ASCL2	0.674407175	-0.02054474	-0.240536437	-1.185229085	0.161977095	0.47642024	1.441717282	-0.115228507	-1.414865317	0.05518993	0.689794916	1.109207829	-2.239738022	0.253451485	0.588271444	0.360171513	1.357717778	0.455091497	0.739965691	0.421216419	1.236636245	1.931721894	-0.517259751	-0.080053902	-2.109585964	0.909675506	0.956846926	-0.630305885	-0.627694801	1.07352805	0.851838821	0.336282157	-1.227624951	1.267480501	0.804846483	0.764252745	0.018740644	0.70289612	1.131989101
ASCL5	-0.959322618	-0.033884938	-0.298065573	-0.316160672	-0.995971617	1.128335865	0.398483394	1.701259681	0.837422154	1.230460758	0.182328009	0.540662526	0.121683037	-0.83310371	-0.615264142	-0.530647683	1.001540827	0.175701338	-1.462457819	-0.293133985	0.805112798	0.362321669	3.338420988	-0.070448341	-1.414329917	-0.026208123	-0.632447273	-1.431473906	-0.859319981	0.821357058	-0.321676484	2.57066587	-0.842274274	0.40803763	1.483699051	0.048196849	1.139290737	2.182355456	-0.112031188
ASF1B	0.986686821	0.944611319	-0.581314616	-1.386978968	1.025287394	2.079941732	-0.31832281	0.428882512	1.1629079	-1.124451601	-0.969617274	0.322934438	0.078851673	0.153698351	-0.096423552	-0.10036811	1.487850284	-0.690887149	0.708139109	-0.984037128	-0.578345159	1.655336386	-0.245417324	-0.251916326	-0.793436665	0.784351041	1.531464921	-0.043997398	-0.306234023	0.635288063	0.492482026	-0.568057624	-0.672961582	0.549783309	0.003882965	0.801182982	0.129000484	0.674636165	-0.092973664
ASGR1	-1.227774225	0.384691506	2.486363586	-0.071063956	0.792989487	0.987356196	1.260019343	-0.982961008	0.376424284	0.033426667	-0.145519269	-1.309001374	-1.327218633	-0.18249324	-1.523273016	1.26816071	-0.212222971	-0.609729819	0.535872057	-0.223789841	-0.423154972	0.270669249	0.51691561	-0.877312585	-1.703865929	0.684549324	0.348020171	-0.462566618	-0.159743564	-0.025390427	-1.027072984	-1.500328871	0.302789748	3.001929621	2.702107641	-0.096790206	1.156782125	0.347295238	0.884946195
ASIC1	-0.256993006	0.441775696	-0.204430656	-2.098702471	-1.186895122	-1.677266405	0.229191571	0.673011518	0.044160519	-0.995259948	-0.949466142	-0.440339481	-0.524975301	-1.634179116	0.77672987	-1.190679635	-0.622537927	0.324553862	-0.205669121	-0.434887082	-0.976009556	0.037784025	2.056712636	0.3140518	-1.358023949	-0.802463746	2.174771747	-0.070881104	-1.176826655	1.241249563	1.713285363	-0.152130011	0.595859798	2.166302524	0.442324522	0.9668294	1.18802713	0.518413298	0.039959738
ASL	0.84298967	0.578288267	0.784877993	-1.064219112	1.103522267	0.789728656	0.79528816	0.696040051	-0.555062602	0.526256991	0.413850289	0.478178351	1.032154777	1.420197085	0.217421281	0.588442955	-1.147241628	-0.818038488	-1.376281004	-1.089046407	-2.239132476	-0.394743448	-3.302585017	-0.261747572	-2.041846657	0.934291865	-0.338338563	-1.254491607	-0.833185097	0.184542671	0.039026684	0.769383983	-0.037771308	0.939555899	0.980069498	0.611786558	0.976616393	1.806684845	0.351331931
ASNS	-0.627291595	1.263031315	-0.046914007	-1.634831817	-0.329588554	-0.77477569	0.360462664	2.016250477	1.165555482	-0.263158402	-1.650893948	1.091202116	-0.748409752	0.076325914	-0.413905361	0.369412605	-0.005905099	2.235868224	0.475532994	0.626226682	2.467686628	0.26331899	-0.73762948	-1.062371996	-0.590833592	0.374023337	0.43667534	0.828420694	0.337693377	0.189653935	0.452743774	0.249937285	-0.558538937	0.502188903	0.404561744	-0.101362069	-0.043489934	0.030996372	1.381131162
ASNSD1	-0.358697156	-0.761317529	0.349118566	-1.322815171	-0.058064377	-0.249954758	0.151788261	0.031191728	0.430790982	-0.35946124	-1.212917465	0.279849705	-0.29023255	0.098542134	0.042443089	0.033265559	0.526168896	2.134588014	2.449262341	1.476586932	1.353541504	-0.91869375	-2.215710992	-1.75852851	0.716062435	2.261817918	-0.014000852	1.261597523	0.285773307	-0.54881664	-0.426517435	-0.767247357	-0.398275281	-0.176030552	0.727725044	0.765322701	-0.860362424	1.490020088	-0.211558472
ASPA	0.072674983	0.569263455	-0.533111396	0.482229756	-0.432807136	-0.515680072	-0.246064168	-0.559143009	-0.194669251	-0.261549546	0.453050258	-0.99931082	-1.019762304	-0.285003973	-0.609781212	-0.151882749	-0.616509492	-0.139355338	-0.437315315	0.037715114	-1.647244659	-0.862832758	0.112025906	-0.988293835	-0.672796913	0.212411843	-0.118521659	-1.088515702	-1.215273059	-0.413973738	0.110365049	-0.392959684	-1.451039552	-0.242657438	0.482772529	-0.962068842	-0.570335403	-0.266730715	-1.133240026
ASPHD1	0.397298216	-1.024729913	0.884578506	-0.203470245	-0.031340789	-0.751622685	1.27671178	-0.598808998	0.799504426	-0.650042175	-0.480481293	-1.022306498	1.161733676	0.905633062	-0.082327625	-1.838781783	0.100071446	-0.281191223	-0.501323607	-0.294820241	-0.305664874	0.199793116	3.513424634	0.762879389	0.089359577	2.004438669	-1.383556008	-0.659748028	-0.527982355	-0.426854182	-0.270244262	0.19212183	0.226976752	2.579504576	-0.071742862	-0.324812962	0.544003188	-0.002751965	-0.076035904
ASPM	-0.207843646	-0.166312307	-0.270497244	-2.467806444	0.128540485	0.406032284	0.163171458	1.189499551	1.498371986	0.022199936	-2.24670345	0.401066793	0.33688541	0.765356453	-0.296535462	1.617588021	1.18553814	1.251625855	1.0608793	1.575648507	1.57420615	1.204004725	-0.897771098	0.031732727	0.272570683	0.374900871	0.698237251	0.83807744	0.525395369	-0.105552432	0.988539995	0.280889633	0.286791476	-0.538984791	-0.2430218	0.495257465	-0.208179587	0.950010817	-0.374177222
ASPSCR1	0.873885512	0.695391288	1.652721025	-0.615207658	0.415286088	-0.632947659	0.467827277	0.588035341	0.842517621	-0.255323394	0.251356365	0.676596926	0.942156244	1.520981047	-0.323332232	0.677609584	0.044796803	-0.722543466	0.231783924	-1.300367473	-1.257433801	0.551831995	0.623563427	-1.331017245	0.992015429	0.991277411	-0.685035869	-0.323418492	-1.082986499	-0.661790767	-0.558180546	-1.188348451	-0.96410089	0.664704141	-0.944070936	1.116157985	-1.036498145	-0.408337552	1.5879385
ASTE1	-1.069843619	-0.685864134	-1.132106721	-0.614103022	0.359642893	0.849483914	0.278665299	-0.611801598	0.838315471	-1.428242464	0.155602525	0.256435765	1.315530322	1.546475519	-0.849579166	-1.02106134	0.850827938	-0.547054606	0.968051778	2.690950092	1.445123846	1.992192173	-0.244903898	-1.861459562	0.493179033	1.387419264	0.382582182	-0.495302173	-0.488379849	-0.53769658	-0.653547469	0.74355911	-0.908071133	-0.778419818	0.20784428	0.838220802	-0.680474197	0.137267771	-1.845801155
ASUN	-0.447070243	0.139702045	0.160397875	-1.9034892	0.042821123	-0.067371714	-0.236747659	1.935169835	0.09131989	0.561096335	-1.395251334	0.888955494	-0.686675039	-0.070007426	-0.341850988	0.283177536	0.077400582	1.455698973	2.174557226	1.567123976	2.012961783	-0.693453669	-1.11480324	-1.878470648	0.406999946	1.797998281	-0.170949569	1.287626144	0.074185715	-0.326606147	0.718382505	-0.191189064	-0.946393884	-1.237182977	-0.451178519	1.32863739	0.220935136	1.011814274	0.365347955
ASXL1	0.946851494	-1.935536633	0.641370531	-0.690301644	-0.024132676	0.809612031	0.626887522	-0.953697299	-0.037731487	-1.028400911	-0.580901872	1.334194033	0.264011446	1.289094587	1.825681689	0.072763134	-0.040903727	-1.646230608	-0.928699627	-1.325313997	0.913981871	1.066088524	-1.222071283	-0.544753459	-0.387393418	-1.261293886	1.085617181	-0.843107949	-0.195224787	-0.157059145	1.183454389	0.093232581	-0.127316487	0.193685099	0.366450609	0.805151091	-1.525216849	-1.285453635	0.527427665
ATAD2	-0.12888803	-0.528334408	-1.236014874	-1.761135789	0.306143197	0.898551429	-0.082066865	0.426897314	1.650156255	-0.0254543	-1.23797553	0.952787554	0.506614478	-0.00472303	0.547441385	0.738761647	0.704616817	0.40726101	0.240809029	0.86545628	3.317944359	0.137912375	-1.421520289	-0.46692291	0.591110467	1.589800791	0.056145838	1.219767081	0.425096262	-0.065350655	0.617952683	-0.625264182	-0.206624609	-1.225723004	-0.693730027	-0.098975226	-0.955310498	-0.57588843	1.101745672
ATAD3A	0.709952016	0.9545879	-0.63990946	0.953759163	-0.798892914	0.122112637	0.221997286	0.816417209	1.722829617	0.758333673	-0.554785867	0.486061989	-0.120292779	-0.547035221	-0.308781824	0.560734866	0.352449885	-0.503888801	-0.364448412	-1.146272747	-0.088888945	0.274462862	0.939366628	-0.666728164	-0.973607492	1.122818682	0.574682007	0.098118355	-0.242007731	0.079825153	-0.181246309	-1.556265417	-0.900761362	2.294186727	0.627209795	1.174451094	0.685206191	0.963158147	-0.073373449
ATAD3B	0.979790938	0.986942308	-0.540837217	1.34032386	0.179961078	-1.680989184	0.303799399	0.057328899	1.276945532	0.325835501	0.723632295	0.350757298	0.631919446	-0.287866541	-0.220373558	1.484604956	0.185529717	-0.435577101	-0.437061151	-0.36071512	-0.817043312	0.456332182	1.018949475	-0.920988729	-1.515704154	1.178916913	-0.657833228	0.192017128	0.256427825	0.369849274	0.751181158	-0.459580409	-1.49314695	2.428522834	0.671472863	0.40608162	0.34139618	0.383577522	-0.030202943
ATAD3C	-0.018967277	0.444844376	0.237251346	3.464063437	0.739428191	-0.728607082	0.366270869	1.125048404	1.267960255	0.723839686	0.17154524	0.429323017	0.746608811	1.00715695	0.335373441	0.594541133	0.66856937	-1.317265444	-0.58596022	-0.268309728	-0.517946757	0.332873848	-0.111242526	-1.197386709	-1.22462402	-0.203374961	-1.061146968	-1.306053327	-2.386361	-0.018984771	1.229039592	0.382386266	-1.219154434	1.137182051	-0.352193688	0.007384422	0.632003439	-0.108154743	-0.121229065
ATAD5	0.263586774	-0.400955875	-0.93694103	1.032129882	-0.11197469	0.306198886	0.203267285	1.431202387	-0.697559887	-1.769628767	-0.542722564	-0.544195615	0.276887647	0.620531561	-0.402279135	1.143177034	0.200393377	0.524529936	1.048324566	0.77021489	-1.123082576	1.221668603	-0.199833863	-0.366002027	-0.544195615	1.428694575	1.065223627	0.579332143	-0.217081933	0.701948449	2.878437422	-1.228004657	0.722166008	1.507949221	-0.544195615	-0.617616741	0.992781716	0.979152969	-0.855828649
ATAT1	0.081770441	-0.184705365	-0.348378703	0.046366065	-1.097991068	-0.486682737	0.576209324	-0.196971506	-0.814351701	-0.028040147	-0.568969087	0.371956754	0.536024969	-0.519690839	-1.046368103	-0.808416867	-0.552804359	-0.746240344	-0.300655593	0.003905097	-0.62698152	1.661759105	1.521118617	-0.002547404	0.981550713	-1.281283971	0.99978468	-2.021086645	-0.340449664	0.658051408	1.237968701	0.589839159	2.108802405	2.058582002	0.16232357	0.997226811	1.604480414	1.363185793	-0.785706315
ATE1	-1.109031974	-0.333527738	1.18673214	-3.48007844	0.40511219	-0.18191659	0.870454665	1.002060563	0.196357028	-0.584367724	0.378774395	0.634141395	-0.744593112	0.090376163	0.592599944	-0.280116599	0.22993582	0.276056047	1.77697631	1.613684361	1.293359877	-0.437784754	-1.88820061	-0.62121037	-0.944682237	0.656910768	0.507677401	0.617549872	0.398859713	-1.580001873	-0.684276913	0.008664811	-1.996567719	0.258691218	0.547757343	0.011540084	1.995628278	1.199967279	-0.552877407
ATF3	1.617505234	1.354290209	-0.443933285	-0.108469388	-0.278591787	-0.939503145	0.345105571	-0.83778915	-1.015878412	1.013505755	0.865620608	-0.280999534	-1.334575247	-1.507901234	-0.470663227	-0.482078378	-1.000817706	0.257824658	-0.244902675	-0.584498228	-0.146632132	0.133238468	-0.236446957	-0.773211955	-1.460235584	-0.688601377	-0.679306125	-0.26878972	1.617217626	-0.923818212	-1.094769758	0.539309549	0.514271186	-0.583491284	0.224539266	0.629748071	-0.134227511	-1.353143778	-1.388418356
ATF6B	-0.568794113	-0.437711334	-0.28324864	-0.744480063	0.939763625	-1.114817004	0.970925133	0.548095423	1.029659841	0.018192664	1.748269649	0.859335499	0.969122933	1.579928758	0.020597838	1.348675471	0.214682319	-0.011420279	0.020597838	-1.791019527	-1.107867423	-1.788223601	1.581860056	0.837126811	-0.282324466	-0.488973708	0.662908034	-1.978128827	-1.20021114	-0.160939163	0.764868588	0.290340248	1.891780215	0.51866663	0.79910476	0.658213393	0.39731791	0.247239317	-0.43050543
ATF7IP2	0.749052546	-0.412755573	-0.09073418	0.294270033	-1.070145445	-1.345527935	-0.151760639	1.025244525	-0.275209588	1.709754162	-0.481515821	1.192392675	0.245503181	0.324957883	1.348535145	0.515400736	-0.613120871	-0.640903937	1.470667115	-1.673041089	0.534415001	-0.497690095	-0.279832686	-0.584351621	-2.135489753	-0.714413607	0.955870195	1.114431103	0.280382367	1.360983551	0.573627085	1.572819738	1.814084483	1.197383773	0.648482972	0.98699333	2.239663477	-0.876434638	-0.327887735
ATG14	-0.436539887	-0.631618793	-0.8376884	-0.755164991	-0.973265052	-0.283541741	1.247312967	-0.97539422	-0.059578459	0.854655176	0.130371665	-0.119342271	0.738117117	-0.510142782	0.219640441	-0.733312548	-1.244162119	0.406203967	0.87180951	0.877833509	2.722870291	-0.5708936	1.469555109	0.049441582	1.821156299	0.675305909	0.228288158	-0.119883531	1.323291285	-0.071926905	-1.611499692	1.225900209	0.588372002	-2.520142202	-1.495306949	-1.155908977	-1.203016288	-0.030946109	-0.167746539
ATG4A	-1.566284691	1.046367516	0.126959077	-0.503000021	0.573814811	-0.992858986	-1.148914945	-0.198650777	0.454148138	-0.274230625	0.407286036	-0.011180197	0.421653759	0.237540269	1.153093004	0.438053297	0.762579814	0.682844426	1.055062418	1.80200375	-1.431018503	-1.875790307	-1.705019888	-0.901570561	0.351459248	1.256748556	-0.194994812	0.324295335	1.01648304	0.320127869	-1.548277148	-0.527214612	-0.991476838	-1.26832402	0.014818695	-1.19357553	-0.01292197	-0.242972211	0.041567963
ATG4D	0.486187782	0.634805326	0.229687824	-0.443158088	0.928564149	0.723611382	0.695023104	-0.342272087	-0.158623267	0.659954453	1.896433006	0.721008164	1.121361458	0.076033159	0.785333936	0.549662556	-0.348678535	0.171989474	-1.400112671	-0.998790087	-2.095274279	1.840562091	-0.91375407	-1.538842993	-0.460908573	-0.494588565	0.666808538	-0.779346657	-0.83898699	-0.788797701	0.060477757	-0.670026215	-2.128921739	1.963065573	-0.674560057	0.500547993	0.037344747	1.986014562	-1.075489729
ATG9B	0.113959858	-0.344276486	1.869791179	-0.52789332	-0.836965759	0.640864935	0.578711958	-0.375342762	-0.00385973	-1.146674391	0.01998373	-0.894281832	-0.54833243	-1.09643545	-0.584681454	-0.638678858	-0.126054691	-0.095377585	-0.523053298	0.613234298	-0.818078565	0.057357673	2.939884671	-0.261569049	-0.579770625	-0.37338584	1.558719463	-1.302683121	-0.799584486	1.049193155	0.478381789	3.154879462	0.166218666	-0.066255104	-1.134857859	0.383518744	-0.283188214	-0.373856913	0.09637955
ATHL1	0.093697939	-0.189481616	1.171728908	1.194006943	-0.620043009	0.671823246	-0.291016202	-0.185421933	-0.659508801	2.628454396	0.446169544	-1.077113971	-1.74846332	-0.549619167	-0.898516186	1.161720695	-0.065515092	0.905531762	0.019612393	-0.583144341	1.279886633	0.973183151	0.701127325	-0.170793613	0.092280393	-0.81859827	-0.668048603	-0.577150185	0.243141598	0.706716078	-0.693331002	1.198455796	0.452043512	1.878016116	0.985014801	-0.884154374	1.290850815	1.46474266	-1.006582556
ATIC	-0.155748859	-0.454640851	1.100851039	-2.191520313	0.162641994	1.431250124	-0.152398352	1.71184617	-0.315869242	0.785690321	-1.836887866	0.77132253	-0.460550856	0.504660814	-0.035228188	-0.252668945	0.969876269	0.725388261	1.663027957	0.177244133	1.134377477	0.444005469	-1.006293483	-1.692774595	-0.026824107	0.357238236	0.331536419	0.081491858	-0.445188592	0.522251289	0.666007778	0.247402929	-0.008863924	0.551588415	0.9721847	-0.199121878	-0.16380086	1.823083361	0.511236664
