Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18
ZNF641	-1.65786146	-0.728806151	0.364258375	-0.427701094	-0.718266789	-1.461425028	-0.509581627	1.256216181	-0.762456845	-0.009650336	0.038802911	-0.505215949	-0.663378628	-0.637690638	0.47942637	-0.530460472	-0.360428157	-0.139302205
ZNF646	0.135615338	-0.662113756	-0.341234589	1.584070702	-0.274741095	0.610085473	0.9951709	0.3056991	0.079410148	0.90909512	-0.41617833	1.541355827	0.127888318	0.251429045	-0.478261437	0.150282534	0.505153662	0.23996949
ZNF653	-0.31518072	-0.056270278	0.713795291	1.019279122	-0.617306065	-0.244750852	0.223948258	-0.601492972	-0.030918368	-0.244750852	-0.636756204	1.06294762	0.54591267	0.604196607	0.231869292	0.141714775	0.348249211	0.110492041
ZNF654	0.88333322	-0.015380511	1.177099781	1.011730287	0.010199838	-1.238523847	0.278867735	-0.824596663	-0.970792202	-0.589888073	-0.466084227	-0.596036507	-0.717559072	-0.24393291	-0.836682441	-0.806681199	-1.514750025	-1.215953972
ZNF655	0.147869589	-0.284021174	0.937003995	0.821962321	0.962471653	-1.806281924	-0.739306949	0.680222711	0.800411108	0.185621065	0.651283781	-1.315538703	-0.034563935	0.941859235	1.119930756	0.064055871	-2.143423944	0.45029556
ZNF662	-0.500024316	-0.627818711	0.422166172	0.272831736	1.061505039	0.357373257	-0.429089412	1.047828902	-0.271224002	-0.965185631	1.000819538	-0.948763065	0.167016312	-1.224477286	2.096158889	0.318183126	-1.021271094	-0.135832923
ZNF667-AS1	-0.679591547	0.317818844	2.012340721	-0.680106394	1.026826549	-1.067406527	0.081040126	1.675431362	-0.697789903	-0.931312723	-0.669439285	0.460259764	-0.93466742	-0.738536557	-0.806771095	-0.587126424	-0.565280128	0.136374096
ZNF668	1.251778582	0.957757306	-0.675684234	-1.953707995	0.860389192	-0.305684304	-0.153317042	0.59871158	0.307835767	1.141291232	0.774794237	0.52089947	1.694077688	0.281862299	0.421222527	1.025993221	0.697541797	1.275134405
ZNF670	0.870602179	-0.744863969	-1.071694207	-1.571599859	0.582043658	0.05345149	0.332943463	-1.505282158	-1.525672871	-0.283771084	0.966088327	0.297734489	0.689004621	-0.835349219	0.027109639	-0.069279402	-0.194321707	0.082854267
ZNF671	-0.936980259	-1.925768362	0.966800578	1.726260189	-1.270657349	0.396081607	2.613837062	0.449503108	-1.275766235	0.643738906	-0.037360391	0.368399961	-0.562895004	0.297853434	-0.13961678	0.134867727	0.283760093	0.374072063
ZNF672	0.175781734	-0.786250876	-0.179103125	-0.670641761	-2.153149256	1.376159568	-0.110476412	-0.058478816	-0.241647466	0.134093391	0.981629235	0.194651978	0.304135745	1.24165695	0.110293078	0.496673274	1.511442155	0.01352563
ZNF680	1.2956024	0.024380326	-0.552380869	-0.072025862	1.745537234	-1.443037057	-1.059808794	-1.072777749	-0.924464128	-0.662766884	-0.389731219	-0.600834973	-0.553208715	-1.100944782	0.139925957	-1.054970083	-1.174153202	-0.343833678
ZNF691	-0.431982772	0.078874943	-0.126527998	-0.025752569	0.591649364	-0.076555767	-0.848155277	0.231540038	0.382787115	0.184944169	0.080613126	-0.296578324	1.07652262	-0.168570816	2.512123111	0.171263876	1.222704241	1.111163632
ZNF692	0.115724216	0.25774193	-0.907343335	-0.160845542	0.671311427	0.146812446	0.139993685	0.26048445	1.124383878	0.250439289	-0.253185348	-0.863333135	-0.418372883	-0.019597655	1.110850699	0.067753608	0.54586733	1.746331569
ZNF697	-0.47987351	1.00818748	-0.586696762	-1.784541143	0.35544952	-0.220560127	-0.433728241	0.640954526	-1.15085835	-2.576808794	-1.039940592	-0.387840327	-0.349010476	-0.796037178	0.244472177	-0.67955277	-1.250428718	0.831160171
ZNF7	0.256241713	0.147609392	0.164618065	-0.375816032	1.869433167	-0.851875693	0.035399963	-1.013988404	-0.756938172	-0.294125339	0.284712181	-0.142033387	-0.06287251	-0.770546884	0.35613805	-0.153139844	-0.488479104	0.149019609
ZNF702P	-0.198322947	-1.583234226	1.343489389	0.223533349	-1.753539795	-1.285106459	-0.426055538	0.038488709	-1.248190724	-0.450270096	0.321204226	0.491472164	0.432155899	-0.300880007	-0.630932947	-0.656969227	-0.245255768	-1.216895231
ZNF703	1.044421373	-0.130122024	-0.757837494	-0.417220823	1.116348663	1.694367434	0.884717117	-0.011429172	1.05194548	-2.116727692	0.009614524	-0.491261694	-0.024265164	-0.195236622	1.669372622	-0.667658036	0.423312256	-1.104558158
ZNF704	0.414365724	-0.766715246	1.01070503	1.58319833	-0.55817352	-0.610066909	-0.004123	-0.304672216	0.69774807	0.953305438	0.396658721	-2.495883354	-0.067506254	0.125835978	-0.371905398	0.049934463	-0.789065715	0.011055117
ZNF705G	0.009009796	1.372078938	-0.013342964	-0.324962846	-0.482062913	0.859231065	0.239445866	-0.739452455	1.023244896	1.46563527	-0.024633413	0.626078047	-1.124214056	-0.615868123	0.880595374	-0.293748967	2.057235441	-0.045028336
ZNF706	0.425829332	0.543423744	0.580359974	-0.469036019	1.717429056	-0.404322126	-0.170429153	-0.366033422	-0.240691875	0.634599445	-0.16497639	-0.089612554	-0.234747504	-1.371108715	-0.292760959	-0.010571747	-0.263116164	-0.632403599
ZNF709	-0.345802348	-0.828860928	0.573740497	-0.585456311	1.576321177	-0.444369695	0.79689653	0.115388216	0.200935903	-0.699382273	0.234302113	0.355467298	0.477739202	-0.855451685	0.350063365	-0.306154191	0.040493227	-0.304892308
ZNF71	0.818882379	-1.126326021	0.01404799	-1.564305586	0.079327182	0.853384502	0.046990966	0.396206869	-1.47665613	-0.17978576	1.612266899	0.463075979	1.374055155	-1.078213891	-0.200136448	0.902445123	1.075453621	0.369611911
ZNF717	0.838157678	-1.654331705	0.475298574	0.228006539	0.721343327	-0.144194267	0.859743279	-0.672702327	-0.858483515	0.423006184	-0.186246502	-0.771553393	-0.405942571	-1.348612751	1.549082297	0.455574805	0.210656446	0.055952956
ZNF720	0.922558657	-0.780695659	-0.670399107	-7.15E-05	2.163964087	-0.495055584	0.520246238	0.249067877	0.332947741	0.021890537	0.1544834	1.157874437	-0.561875632	-0.253477109	0.791518476	0.198085475	-1.111012295	0.906642562
ZNF738	0.753629908	-0.139366391	-0.311254251	-0.578593598	0.294907041	-1.535773414	0.145511334	-0.298278039	0.214271703	-0.911112452	-0.056276653	-0.44214257	0.28162105	-0.90583339	1.457219033	-0.050575147	0.042619652	0.147877734
ZNF74	-0.291232833	-0.239136514	-1.61203903	-0.560113028	-0.941265301	1.346915872	0.126009588	-0.017109606	2.758121484	0.874582594	-0.226609673	1.603699604	-0.403660852	-1.213404272	0.286843494	0.866766687	-0.526577574	-0.786513847
ZNF746	1.702200564	0.189677494	-0.299084613	-1.63706328	1.246641698	0.503687595	-0.305071333	0.779681706	1.093108029	0.135385667	-0.270105373	0.439663139	0.85317618	0.641882672	1.20387337	-0.078673267	-0.915199509	-0.029453153
ZNF749	1.870445238	-1.296480921	-1.389197127	-0.570294019	1.457314368	1.177863974	0.150309417	-0.6914767	-1.362672558	0.839676482	-1.341522786	0.562323643	0.041307736	-0.677679986	-1.473700063	1.712639265	-0.567692383	-0.083624027
ZNF765	1.737054544	-0.728465122	-0.115034046	-0.279170217	1.043158512	0.142323525	-0.049480579	-1.195164729	-1.468081126	0.590100773	0.467177468	0.410426893	0.354445681	-0.447282407	-1.770112932	0.36860232	-0.748814771	-1.746746927
ZNF766	0.918172332	-0.630096276	0.911637962	-1.06580488	1.870497078	0.811597431	-0.024702233	-0.282427649	-0.217684083	-0.064395061	0.662971424	0.738713078	-0.195237957	-0.310141874	-1.519804302	0.188478767	0.166689805	0.248421897
ZNF770	1.895214356	-1.081430914	0.157773691	-0.906349132	1.457818236	0.010809033	0.075038243	-0.912361651	0.044664326	0.329611999	0.250229716	-1.140214375	0.269328625	-0.44922861	1.060229876	-0.008029262	-0.178973992	-0.34924264
ZNF771	0.982545624	-1.450203818	0.446153571	-1.015854724	-1.09158241	0.711601861	0.437285541	0.517869484	0.621490924	1.815639635	0.144528405	0.721429043	0.585763437	0.667137282	0.299179635	0.079649911	1.607667203	0.33369828
ZNF777	1.739957755	-0.662822047	-0.980058436	-1.682584442	1.071968668	0.899576508	0.145058201	-0.405143263	0.62537731	0.720063226	0.567554796	0.313608998	1.308130861	0.32626348	2.276274797	0.566695053	-0.140241658	0.076473593
ZNF778	-0.382835303	-0.562976143	0.819391044	-0.733615941	-0.757583243	-0.364911919	0.473008812	-0.451925477	-1.842197772	-0.856706501	0.714872654	1.005948266	-2.731662406	-0.447207815	-1.582971908	-1.090643029	1.274548215	0.028296231
ZNF784	0.635118553	-0.949058982	1.152221061	-0.043198975	-0.071512816	0.966169636	1.032619423	0.255148306	-0.206245047	1.452137163	2.067973708	1.135384816	0.508729568	0.809314062	-0.225049232	0.916132407	0.788086996	0.332560887
ZNF786	1.792925129	-0.315034973	-1.80896518	0.355572603	1.899329772	0.123092239	-0.722028279	-0.687218932	0.727401467	0.346328457	-0.170759498	-0.651372048	0.44443087	-0.15263828	0.828037766	0.001332077	-1.24072552	-0.709379608
ZNF792	0.580650175	-1.231811673	-0.50712789	-0.515261698	0.516162677	-0.73544109	0.107462384	-1.536210131	-1.468162737	-1.281920878	0.198753533	-0.411395667	-0.082207651	-1.347305489	0.490398799	0.732449848	0.331595029	-0.636317275
ZNF793-AS1	-0.526480105	-0.013469924	1.605880949	1.119433449	-1.510280043	-0.940676935	1.710614662	0.359918206	0.09104116	0.006632385	-0.897055106	0.180183659	0.785422021	-0.439793676	1.099448217	0.271124207	-0.505654797	0.315410595
ZNF8	0.274602481	-0.093918556	-1.363524296	-0.157179117	-2.076768131	0.979263872	-0.131854927	-0.353588905	-0.600941113	-0.630865828	0.621692155	0.090641998	0.770264829	-0.86681975	1.28371546	0.51646403	0.678623476	-0.362635621
ZNF800	1.066491306	0.592183339	0.072840326	0.105417894	0.569871911	0.16796916	-0.037945342	0.012101051	1.783006676	0.89028226	1.187080295	0.271843437	0.538795259	1.236994545	-0.779401137	0.328953816	0.394233076	0.226567672
ZNF804A	-1.522643891	-0.632267368	0.599743893	0.628919412	-2.497831543	-0.131250815	0.889401848	2.363574208	0.076760932	0.329299606	-0.735509192	-0.644577345	-0.108454421	-0.095648384	-0.356293421	-0.171822834	-0.115789544	-0.601405701
ZNF829	-1.980554735	0.169904789	0.095003928	0.337817701	-0.523708978	-0.277475748	2.33437479	1.239161606	-0.439535933	-0.284921415	-0.552547255	-0.469915435	-0.755050812	-0.136319392	0.071615486	-0.390264417	-8.49E-04	0.854992182
ZNF831	-0.936503211	-0.468588923	0.689308166	-0.330347862	-0.892034402	0.430310332	0.975474207	2.024295648	-0.309059988	0.117179903	-0.243945403	0.911967081	-0.048308563	-0.184328134	-1.290740638	-1.415645624	0.564897536	-0.107429811
ZNF84	1.441538181	-1.211537684	0.16880728	-0.445897951	0.585651912	-1.006394202	-0.881843104	0.229118417	0.337832057	-0.682654509	-0.209620621	-0.676584819	-0.230811375	-1.81110157	-0.557551523	-0.753953634	-0.756975775	-0.81195832
ZNF844	-0.357659648	-0.795593798	1.767322106	1.353910218	-1.180139543	-1.696675317	1.004580306	-0.526345341	-0.115682009	-1.430467494	0.451121134	-0.192614054	1.411726332	0.959017031	0.653967585	-1.359065946	0.765138578	-0.538189225
ZNF850	-0.020943852	-0.702824354	-0.006227979	-0.660279536	0.910895022	0.724651779	0.767112707	-0.261365892	-0.845285869	-0.02415714	1.566714365	0.75449341	1.173281775	-0.966417093	-0.464358302	0.302444408	-0.895793587	-1.020126566
ZNF879	-1.782670775	0.548059592	1.182571155	0.808668982	-0.091979978	-0.416009389	0.410609459	-0.375746628	-0.686128201	-1.149187825	-0.835516573	0.373679682	-0.113672566	-0.857895853	2.771897711	-0.320117831	-0.23558726	-0.094814246
ZNF880	-0.629194223	0.049318427	-0.753727731	0.275946512	-0.228855247	-0.557168954	-0.563105774	0.489333296	-0.17395819	-0.410408023	3.090355174	2.367593819	0.634320854	-0.492438613	1.191450167	-0.565791256	-0.847272518	-0.110196616
ZNF891	2.246887008	-0.00946132	0.286252058	-1.104521154	1.191452202	-0.722183647	-1.137472484	-0.302490767	-0.930759389	0.445702693	-0.423718026	-0.437303333	-0.151143746	-0.910136197	-0.03670459	0.062880271	0.490111127	-0.376505769
ZNF91	-0.807347014	-0.57310282	0.755265521	1.074828271	0.1082595	0.151376582	0.870579066	0.12177763	0.628606055	0.717268734	1.511801302	0.989422792	-0.321375723	0.288888365	0.869681224	0.799981433	-0.059422188	0.678802998
ZNF92	1.309981694	0.010271177	-0.242697238	-0.574308308	1.782009146	-0.822190292	-0.696907202	-1.421502997	-0.914516218	-0.753919379	-0.648898694	0.103472945	-0.648270466	-1.329577802	-0.006031956	-0.648588386	-0.425024774	-0.539136936
ZNF93	-0.691904517	0.388210348	0.299824725	0.171010167	0.986470014	-0.941400457	0.924347527	-0.146929932	-1.065378232	-0.694054639	-0.510351617	0.132408332	0.032329358	0.137913715	0.90014597	0.039802613	0.519404183	-0.506910179
ZNFX1	0.187617275	0.497297905	-0.76601955	-1.825956164	1.44097555	0.560095501	1.905269096	1.323670161	-0.3054327	0.081966143	1.703530057	0.488882506	1.363877308	0.93915185	0.340155611	0.966185678	-0.343452983	1.509729765
ZNHIT2	0.899213933	-0.920270171	-0.380145561	-1.301583756	0.7747074	-0.23763915	0.280701109	-0.527165843	-0.599795546	1.4422032	1.282110575	1.020001462	1.444045695	0.327513145	0.642387742	1.286043551	2.561465309	0.573838981
ZNHIT6	1.769098863	0.50899299	-0.128855256	-0.740059943	2.22552528	-0.440684343	-0.441687477	-0.978770442	-0.132336487	-0.750656105	0.229381134	-0.64533131	0.016877385	-0.100974364	0.067213773	0.289249768	-0.316687405	-0.460080805
ZNRD1	1.135526434	0.23654345	-0.193050974	-2.020058131	2.219284608	-0.402257575	-0.420451298	-1.096780633	0.135466572	0.113669439	1.202268698	0.068478402	0.780077209	-0.356145069	0.747630485	1.069997491	-0.25733043	0.607180341
ZNRD1-AS1	-1.739845632	0.495293073	-0.659833009	0.647800552	1.653063484	0.532853806	0.179869081	-0.196992777	1.492207744	-0.25347213	-0.7489521	0.07757798	-0.252765889	-1.104896715	0.178008692	-0.486948563	0.601577294	-1.03296845
ZNRF2	1.016764903	0.636248745	1.050785963	1.197497761	-0.845617777	-0.645808725	-0.908759958	-1.18099682	-0.780780574	0.38518816	0.657977131	-0.414308657	-0.113519953	0.214899161	-1.217860071	-0.207475932	-1.337087913	-1.094656337
ZNRF3	0.762966718	-0.642980757	-0.870907681	-0.408730974	0.658888809	0.123608902	0.405955553	0.518653485	0.401511263	-0.610033972	0.30890295	0.561072088	0.736289279	-1.962136049	0.084783953	-0.018923266	-0.051047089	-0.266725335
ZPR1	2.398870343	4.59E-04	-0.90833233	-1.112074114	1.758447825	-0.353751543	-0.462888596	-1.164324163	-0.333951566	-2.210005058	0.383078662	0.442328034	0.327330234	0.047841607	0.942921474	0.675612697	-0.582417273	0.596734319
ZRANB2	-0.317141659	-0.053429529	1.149153539	1.59083692	0.362247361	-1.090701965	-0.611757331	-0.589347204	1.371162997	-0.536218886	-1.72922192	-0.593591586	-0.492014194	1.207020385	-0.432451263	0.027151452	0.200388528	-0.317011435
ZRANB3	0.416246484	-1.213788286	-1.181280351	-0.674503932	2.170766202	0.187655772	-0.46824052	-0.916807713	-0.675145414	-0.586956031	-0.659185315	-0.218886793	0.087079143	-0.862889544	1.798889247	-0.283370442	0.769300055	-2.240714382
ZRSR2	1.534068786	-0.113883152	-0.713987594	-1.099064924	-0.482422406	0.998973236	0.633780531	0.891401343	0.948998144	-0.523135185	-0.883963505	0.342041187	3.210752604	0.032351872	-0.194673981	0.662340001	0.18847561	0.924408368
ZSCAN12	-0.093476167	0.673907856	-0.516952596	-0.715826087	0.474769778	1.456564074	0.732481027	-0.695338078	0.766508669	0.18844534	-0.567327201	-0.252103016	1.485388547	-1.077168548	-0.018268268	0.567440998	-1.023374695	0.724685499
ZSCAN18	-0.854444485	-0.003359882	1.16846003	0.806967635	-0.079238429	-1.247248489	1.18946821	2.013542273	-1.051575295	-1.093099693	1.734693273	0.205133213	-0.265581635	-1.14967744	0.674691129	1.132633694	-1.25437422	-0.20777285
ZSCAN2	0.471601944	-2.4833177	-0.995729723	0.260867031	-0.091240235	-0.585899468	-1.289403704	-0.138681846	-0.13071987	-0.595355117	0.486553377	0.110917322	0.329958372	-1.101002211	2.034920132	0.213675645	-0.502513905	0.365721146
ZSCAN20	-0.715453952	-0.907712764	5.38E-04	0.069749891	-1.868454961	-0.539111835	0.672917385	-0.274699079	0.934404393	0.593654651	0.928578984	0.705489733	-0.339728777	-0.02838906	-0.287978204	0.827568855	-1.495342653	0.134785651
ZSCAN21	1.076208947	0.263765837	-0.608580518	-0.468276668	1.162060684	-0.905841703	-1.424108874	0.531337567	0.720906525	0.392612456	0.330955854	0.459038457	-0.257479339	-0.385180202	1.061002768	-0.281413154	-0.616249719	0.4204635
ZSCAN25	-0.230213237	0.77184656	-0.551060318	-0.327614764	1.82579539	0.780892656	0.050409446	-0.424456986	1.936694256	-0.170870529	-0.319827677	-0.05180259	1.031807717	0.059935822	1.792951876	0.397287193	-1.321668876	-0.008612041
ZSCAN32	0.654166117	0.856119467	0.110130991	0.098118108	1.487361335	-0.950692377	1.040009299	-0.158058611	-0.512085632	-0.033154262	0.814151216	-0.162725277	-0.391180367	-0.460823224	-0.108031963	-0.132665702	-0.347485676	1.537550274
ZSWIM1	0.699957728	-0.284002281	-0.938510857	-1.322010737	2.181169029	1.688788673	1.950325001	-0.681794697	1.294149801	1.146744364	0.717809909	0.556049134	-0.069051325	0.155719252	0.298833093	0.426048105	-0.509669649	2.139337668
ZSWIM3	1.104305467	0.189560325	-1.00060638	0.975369587	3.68518011	-0.233861815	0.119474106	-0.332841976	0.571708319	-0.141786503	0.587209021	-0.018726602	0.487521559	-0.365648466	-0.110003843	0.738231992	-1.66205517	-0.273108344
ZSWIM4	0.409698794	-0.46094009	-0.095588831	2.445193614	-0.97165826	-0.400128187	1.917052174	-0.527159503	0.371662085	0.047937187	-1.218214747	-0.334154469	-0.236889908	0.710504537	-0.892954032	0.29324391	-0.027562061	-0.860938511
ZSWIM5	1.260474817	-0.707715463	0.743617689	1.133427818	-0.142886137	-0.337870031	0.128728234	0.554653915	0.302584689	0.9361899	2.133285503	-2.543739392	0.70788887	1.069609616	-1.091909672	1.033195463	0.478171379	0.187433762
ZSWIM6	-0.711486146	0.395424389	1.51927613	2.698567528	-0.887924392	-1.250787318	0.060053731	0.322429765	-0.562064768	-0.757467065	0.992523623	-1.213996263	-0.348526307	-0.195182827	-1.731366563	-2.144367195	-1.163382082	0.562120201
ZSWIM7	-2.967386895	0.231454747	1.940211882	0.712549515	0.210218355	-0.647021817	-0.35268202	0.087140355	-0.004602912	-0.793922339	0.571042934	-0.990625504	0.43788607	2.10007637	-0.445177831	0.330354038	1.994772822	-0.708311917
ZSWIM8	-1.591802363	0.217195884	0.892653785	0.938071633	-1.050129298	-1.165134463	-0.591372422	0.880669584	0.45785399	-0.365972453	-0.500475276	-0.514638688	-0.887794888	0.559900384	0.759103326	-0.323017077	-0.188725864	-1.526977788
ZUFSP	1.242292437	0.450928212	-0.239152429	-0.738069834	2.870615145	-0.813003094	-0.893726143	-1.144990133	-0.46646189	-0.896249248	-0.601338779	0.324574944	-0.788664069	-0.047327285	0.390198248	0.080396048	-0.638609164	-0.18418937
ZW10	1.519185683	0.267214986	-0.6572254	-1.831394059	0.025859749	-0.544427863	0.708896237	-1.378898011	-0.597379893	0.431093165	0.119891994	0.89271604	1.264802921	-0.335248086	0.664713116	0.805021504	0.499974196	0.315704198
ZWILCH	1.28650386	0.657479538	-1.596242505	-1.964883036	2.320724667	-0.37454849	-0.642240006	-1.763690576	-0.704295367	0.106912548	-0.611720513	-0.339934938	0.033184446	-0.19975903	-0.647619152	-0.438263662	0.322885693	-1.360092529
ZXDA	0.418544213	-0.103425349	0.467722355	-0.724402508	1.409947884	0.484598488	-0.846583032	0.045191739	-0.715642036	-1.860982656	-0.652862874	-0.04871395	1.064174558	-1.13365458	-0.072090148	0.287638602	-1.136592232	0.082637035
ZXDB	1.097401826	-0.287962571	0.082241423	-0.696105293	1.76540803	0.079656608	-0.673068086	-0.270977017	-0.846592263	-1.079339992	-0.611900801	-0.302492634	1.134622911	-1.251858844	-0.15840969	0.094715481	-0.551937591	0.005716931
